layer_0
/*
0.9577,-0.2877,0.0000,0.2877,0.9577,0.0000,0.0000,-0.0000,1.0000,-2.0759,-1.2913,0.0000
0.9318,-0.3631,0.0000,0.3631,0.9318,0.0000,0.0000,-0.0000,1.0000,-1.7285,-1.3957,0.0000
0.8895,-0.4569,0.0000,0.4569,0.8895,0.0000,0.0000,-0.0000,1.0000,-1.4086,-1.5203,0.0000
0.8492,-0.5281,0.0000,0.5281,0.8492,0.0000,0.0000,-0.0000,1.0000,-1.1020,-1.6778,0.0000
0.8109,-0.5852,0.0000,0.5852,0.8109,0.0000,0.0000,-0.0000,1.0000,-0.7952,-1.8685,0.0000
0.7617,-0.6479,0.0000,0.6479,0.7617,0.0000,0.0000,-0.0000,1.0000,-0.4928,-2.0868,0.0000
0.7100,-0.7042,0.0000,0.7042,0.7100,0.0000,0.0000,-0.0000,1.0000,-0.2040,-2.3324,0.0000
0.6712,-0.7413,0.0000,0.7413,0.6712,0.0000,0.0000,-0.0000,1.0000,0.0684,-2.6026,0.0000
0.6394,-0.7688,0.0000,0.7688,0.6394,0.0000,0.0000,-0.0000,1.0000,0.3226,-2.8834,0.0000
0.6035,-0.7974,0.0000,0.7974,0.6035,0.0000,0.0000,-0.0000,1.0000,0.5542,-3.1618,0.0000
0.5710,-0.8210,0.0000,0.8210,0.5710,0.0000,0.0000,-0.0000,1.0000,0.7677,-3.4440,0.0000
0.5503,-0.8350,0.0000,0.8350,0.5503,0.0000,0.0000,-0.0000,1.0000,0.9752,-3.7422,0.0000
0.5347,-0.8450,0.0000,0.8450,0.5347,0.0000,0.0000,-0.0000,1.0000,1.1811,-4.0546,0.0000
0.5171,-0.8559,0.0000,0.8559,0.5171,0.0000,0.0000,-0.0000,1.0000,1.3819,-4.3720,0.0000
0.5002,-0.8659,0.0000,0.8659,0.5002,0.0000,0.0000,-0.0000,1.0000,1.5763,-4.6938,0.0000
0.4866,-0.8736,0.0000,0.8736,0.4866,0.0000,0.0000,-0.0000,1.0000,1.7672,-5.0242,0.0000
0.4691,-0.8831,0.0000,0.8831,0.4691,0.0000,0.0000,-0.0000,1.0000,1.9546,-5.3606,0.0000
0.4421,-0.8970,0.0000,0.8970,0.4421,0.0000,0.0000,-0.0000,1.0000,2.1338,-5.6981,0.0000
0.4135,-0.9105,0.0000,0.9105,0.4135,0.0000,0.0000,-0.0000,1.0000,2.3019,-6.0392,0.0000
0.3883,-0.9215,0.0000,0.9215,0.3883,0.0000,0.0000,-0.0000,1.0000,2.4604,-6.3881,0.0000
0.3499,-0.9368,0.0000,0.9368,0.3499,0.0000,0.0000,-0.0000,1.0000,2.6079,-6.7383,0.0000
0.2849,-0.9586,0.0000,0.9586,0.2849,0.0000,0.0000,-0.0000,1.0000,2.7361,-7.0816,0.0000
0.2157,-0.9764,0.0000,0.9764,0.2157,0.0000,0.0000,-0.0000,1.0000,2.8385,-7.4259,0.0000
0.1549,-0.9879,0.0000,0.9879,0.1549,0.0000,0.0000,-0.0000,1.0000,2.9176,-7.7841,0.0000
0.0803,-0.9968,0.0000,0.9968,0.0803,0.0000,0.0000,-0.0000,1.0000,2.9759,-8.1559,0.0000
-0.0083,-1.0000,0.0000,1.0000,-0.0083,-0.0000,0.0000,-0.0000,1.0000,3.0064,-8.5348,0.0000
-0.0830,-0.9965,0.0000,0.9965,-0.0830,-0.0000,0.0000,-0.0000,1.0000,3.0033,-8.9182,0.0000
-0.1383,-0.9904,0.0000,0.9904,-0.1383,-0.0000,0.0000,-0.0000,1.0000,2.9712,-9.3031,0.0000
-0.1858,-0.9826,0.0000,0.9826,-0.1858,-0.0000,0.0000,-0.0000,1.0000,2.9179,-9.6846,0.0000
-0.2225,-0.9749,0.0000,0.9749,-0.2225,-0.0000,0.0000,-0.0000,1.0000,2.8464,-10.0626,0.0000
-0.2348,-0.9720,0.0000,0.9720,-0.2348,-0.0000,0.0000,-0.0000,1.0000,2.7606,-10.4389,0.0000
-0.2130,-0.9770,0.0000,0.9770,-0.2130,-0.0000,0.0000,-0.0000,1.0000,2.6706,-10.8115,0.0000
-0.1629,-0.9866,0.0000,0.9866,-0.1629,-0.0000,0.0000,-0.0000,1.0000,2.5902,-11.1803,0.0000
-0.0702,-0.9975,0.0000,0.9975,-0.0702,-0.0000,0.0000,-0.0000,1.0000,2.5298,-11.5461,0.0000
0.1439,-0.9896,0.0000,0.9896,0.1439,0.0000,0.0000,-0.0000,1.0000,2.5053,-11.8934,0.0000
0.5350,-0.8448,0.0000,0.8448,0.5350,0.0000,0.0000,-0.0000,1.0000,2.5490,-12.1939,0.0000
0.9125,-0.4090,0.0000,0.4090,0.9125,0.0000,0.0000,-0.0000,1.0000,2.6872,-12.4122,0.0000
0.9977,0.0671,0.0000,-0.0671,0.9977,0.0000,0.0000,-0.0000,1.0000,2.9124,-12.5131,0.0000
0.9282,0.3721,0.0000,-0.3721,0.9282,0.0000,0.0000,-0.0000,1.0000,3.1843,-12.4948,0.0000
0.8380,0.5456,0.0000,-0.5456,0.8380,0.0000,0.0000,-0.0000,1.0000,3.4646,-12.3825,0.0000
0.7788,0.6273,0.0000,-0.6273,0.7788,0.0000,0.0000,-0.0000,1.0000,3.7422,-12.2018,0.0000
0.7544,0.6564,0.0000,-0.6564,0.7544,0.0000,0.0000,-0.0000,1.0000,4.0163,-11.9810,0.0000
0.7517,0.6595,0.0000,-0.6595,0.7517,0.0000,0.0000,-0.0000,1.0000,4.2845,-11.7477,0.0000
0.7570,0.6534,0.0000,-0.6534,0.7570,0.0000,0.0000,-0.0000,1.0000,4.5529,-11.5121,0.0000
0.7657,0.6432,0.0000,-0.6432,0.7657,0.0000,0.0000,-0.0000,1.0000,4.8302,-11.2728,0.0000
0.7875,0.6163,0.0000,-0.6163,0.7875,0.0000,0.0000,-0.0000,1.0000,5.1107,-11.0372,0.0000
0.8264,0.5631,0.0000,-0.5631,0.8264,0.0000,0.0000,-0.0000,1.0000,5.3863,-10.8215,0.0000
0.8613,0.5082,0.0000,-0.5082,0.8613,0.0000,0.0000,-0.0000,1.0000,5.6684,-10.6293,0.0000
0.8818,0.4716,0.0000,-0.4716,0.8818,0.0000,0.0000,-0.0000,1.0000,5.9720,-10.4501,0.0000
0.8992,0.4376,0.0000,-0.4376,0.8992,0.0000,0.0000,-0.0000,1.0000,6.2890,-10.2806,0.0000
0.9205,0.3909,0.0000,-0.3909,0.9205,0.0000,0.0000,-0.0000,1.0000,6.6030,-10.1278,0.0000
0.9376,0.3476,0.0000,-0.3476,0.9376,0.0000,0.0000,-0.0000,1.0000,6.9196,-9.9933,0.0000
0.9445,0.3285,0.0000,-0.3285,0.9445,0.0000,0.0000,-0.0000,1.0000,7.2551,-9.8690,0.0000
0.9418,0.3361,0.0000,-0.3361,0.9418,0.0000,0.0000,-0.0000,1.0000,7.6113,-9.7450,0.0000
0.9315,0.3637,0.0000,-0.3637,0.9315,0.0000,0.0000,-0.0000,1.0000,7.9785,-9.6140,0.0000
0.9068,0.4216,0.0000,-0.4216,0.9068,0.0000,0.0000,-0.0000,1.0000,8.3443,-9.4712,0.0000
0.8408,0.5414,0.0000,-0.5414,0.8408,0.0000,0.0000,-0.0000,1.0000,8.6915,-9.3098,0.0000
0.6851,0.7285,0.0000,-0.7285,0.6851,0.0000,0.0000,-0.0000,1.0000,8.9919,-9.1164,0.0000
0.3078,0.9515,0.0000,-0.9515,0.3078,0.0000,0.0000,-0.0000,1.0000,9.2050,-8.8898,0.0000
-0.3081,0.9514,0.0000,-0.9514,-0.3081,0.0000,0.0000,-0.0000,1.0000,9.2830,-8.6484,0.0000
-0.6969,0.7172,0.0000,-0.7172,-0.6969,0.0000,0.0000,-0.0000,1.0000,9.2067,-8.4127,0.0000
-0.8538,0.5206,0.0000,-0.5206,-0.8538,0.0000,0.0000,-0.0000,1.0000,9.0008,-8.2009,0.0000
-0.9147,0.4041,0.0000,-0.4041,-0.9147,0.0000,0.0000,-0.0000,1.0000,8.7098,-8.0235,0.0000
-0.9377,0.3473,0.0000,-0.3473,-0.9377,0.0000,0.0000,-0.0000,1.0000,8.3817,-7.8785,0.0000
-0.9454,0.3258,0.0000,-0.3258,-0.9454,0.0000,0.0000,-0.0000,1.0000,8.0524,-7.7566,0.0000
-0.9463,0.3233,0.0000,-0.3233,-0.9463,0.0000,0.0000,-0.0000,1.0000,7.7250,-7.6437,0.0000
-0.9409,0.3386,0.0000,-0.3386,-0.9409,0.0000,0.0000,-0.0000,1.0000,7.3855,-7.5278,0.0000
-0.9245,0.3812,0.0000,-0.3812,-0.9245,0.0000,0.0000,-0.0000,1.0000,7.0332,-7.4010,0.0000
-0.8972,0.4417,0.0000,-0.4417,-0.8972,0.0000,0.0000,-0.0000,1.0000,6.6787,-7.2548,0.0000
-0.8671,0.4982,0.0000,-0.4982,-0.8671,0.0000,0.0000,-0.0000,1.0000,6.3301,-7.0832,0.0000
-0.8328,0.5536,0.0000,-0.5536,-0.8328,0.0000,0.0000,-0.0000,1.0000,5.9905,-6.8880,0.0000
-0.7862,0.6180,0.0000,-0.6180,-0.7862,0.0000,0.0000,-0.0000,1.0000,5.6645,-6.6713,0.0000
-0.7361,0.6769,0.0000,-0.6769,-0.7361,0.0000,0.0000,-0.0000,1.0000,5.3574,-6.4300,0.0000
-0.6973,0.7168,0.0000,-0.7168,-0.6973,0.0000,0.0000,-0.0000,1.0000,5.0701,-6.1657,0.0000
-0.6638,0.7479,0.0000,-0.7479,-0.6638,0.0000,0.0000,-0.0000,1.0000,4.8035,-5.8918,0.0000
-0.6241,0.7813,0.0000,-0.7813,-0.6241,0.0000,0.0000,-0.0000,1.0000,4.5618,-5.6194,0.0000
-0.5874,0.8093,0.0000,-0.8093,-0.5874,0.0000,0.0000,-0.0000,1.0000,4.3400,-5.3418,0.0000
-0.5636,0.8260,0.0000,-0.8260,-0.5636,0.0000,0.0000,-0.0000,1.0000,4.1261,-5.0470,0.0000
-0.5455,0.8381,0.0000,-0.8381,-0.5455,0.0000,0.0000,-0.0000,1.0000,3.9150,-4.7377,0.0000
-0.5246,0.8514,0.0000,-0.8514,-0.5246,0.0000,0.0000,-0.0000,1.0000,3.7102,-4.4229,0.0000
-0.5044,0.8635,0.0000,-0.8635,-0.5044,0.0000,0.0000,-0.0000,1.0000,3.5130,-4.1030,0.0000
-0.4884,0.8726,0.0000,-0.8726,-0.4884,0.0000,0.0000,-0.0000,1.0000,3.3206,-3.7735,0.0000
-0.4690,0.8832,0.0000,-0.8832,-0.4690,0.0000,0.0000,-0.0000,1.0000,3.1321,-3.4367,0.0000
-0.4396,0.8982,0.0000,-0.8982,-0.4396,0.0000,0.0000,-0.0000,1.0000,2.9517,-3.0971,0.0000
-0.4086,0.9127,0.0000,-0.9127,-0.4086,0.0000,0.0000,-0.0000,1.0000,2.7831,-2.7527,0.0000
-0.3815,0.9243,0.0000,-0.9243,-0.3815,0.0000,0.0000,-0.0000,1.0000,2.6253,-2.4001,0.0000
-0.3427,0.9394,0.0000,-0.9394,-0.3427,0.0000,0.0000,-0.0000,1.0000,2.4783,-2.0441,0.0000
-0.2792,0.9602,0.0000,-0.9602,-0.2792,0.0000,0.0000,-0.0000,1.0000,2.3494,-1.6906,0.0000
-0.2127,0.9771,0.0000,-0.9771,-0.2127,0.0000,0.0000,-0.0000,1.0000,2.2457,-1.3340,0.0000
-0.1612,0.9869,0.0000,-0.9869,-0.1612,0.0000,0.0000,-0.0000,1.0000,2.1658,-0.9672,0.0000
-0.1003,0.9950,0.0000,-0.9950,-0.1003,0.0000,0.0000,-0.0000,1.0000,2.1056,-0.5983,0.0000
-0.0082,1.0000,0.0000,-1.0000,-0.0082,0.0000,0.0000,-0.0000,1.0000,2.0696,-0.2412,0.0000
0.0811,0.9967,0.0000,-0.9967,0.0811,0.0000,0.0000,-0.0000,1.0000,2.0667,0.1096,0.0000
0.1399,0.9902,0.0000,-0.9902,0.1399,0.0000,0.0000,-0.0000,1.0000,2.0959,0.4683,0.0000
0.1918,0.9814,0.0000,-0.9814,0.1918,0.0000,0.0000,-0.0000,1.0000,2.1471,0.8307,0.0000
0.2591,0.9658,0.0000,-0.9658,0.2591,0.0000,0.0000,-0.0000,1.0000,2.2156,1.1814,0.0000
0.3212,0.9470,0.0000,-0.9470,0.3212,0.0000,0.0000,-0.0000,1.0000,2.3070,1.5218,0.0000
0.3601,0.9329,0.0000,-0.9329,0.3601,0.0000,0.0000,-0.0000,1.0000,2.4235,1.8654,0.0000
0.3884,0.9215,0.0000,-0.9215,0.3884,0.0000,0.0000,-0.0000,1.0000,2.5578,2.2133,0.0000
0.4194,0.9078,0.0000,-0.9078,0.4194,0.0000,0.0000,-0.0000,1.0000,2.7025,2.5565,0.0000
0.4478,0.8941,0.0000,-0.8941,0.4478,0.0000,0.0000,-0.0000,1.0000,2.8585,2.8942,0.0000
0.4674,0.8840,0.0000,-0.8840,0.4674,0.0000,0.0000,-0.0000,1.0000,3.0280,3.2326,0.0000
0.4842,0.8749,0.0000,-0.8749,0.4842,0.0000,0.0000,-0.0000,1.0000,3.2076,3.5723,0.0000
0.5045,0.8634,0.0000,-0.8634,0.5045,0.0000,0.0000,-0.0000,1.0000,3.3934,3.9081,0.0000
0.5243,0.8515,0.0000,-0.8515,0.5243,0.0000,0.0000,-0.0000,1.0000,3.5868,4.2389,0.0000
